loan_id,reporting_month,current_status,current_balance,days_past_due,last_updated_at,source_system
LN101561,2022-04-01,Current,222446.92,0,2022-04-09,Servicer_Feed
LN101254,2022-11-01,Current,270617.43,0,2022-07-01,Servicer_Feed
LN101807,2023-06-01,30DPD,247501.24,30,2023-06-10,Servicer_Feed
LN100196,2022-12-01,Current,495344.17,0,2022-08-01,Servicer_Feed
LN101102,2023-12-01,Current,406323.8,0,2023-12-10,Servicer_Feed
LN100593,2022-10-01,Current,259104.64,0,2022-10-01,Servicer_Feed
LN100651,2023-10-01,Current,197974.52,0,2023-10-04,Servicer_Feed
LN100624,2023-10-01,Current,355509.2225443387,0,2023-10-01,Servicer_Feed
LN100720,2024-07-01,Current,466744.06,0,2024-07-09,Servicer_Feed
LN100341,2021-02-01,Current,193012.64,0,2021-02-02,Servicer_Feed
LN100902,2022-02-01,Current,194956.24,0,2022-02-05,Servicer_Feed
LN101241,2024-03-01,Current,256415.45,0,2024-03-03,Servicer_Feed
LN100552,2022-02-01,Current,335811.8835173438,0,2022-02-07,Servicer_Feed
LN100742,2022-12-01,Current,215559.11964196147,0,2022-12-09,Servicer_Feed
LN101270,2021-08-01,Current,160001.15,0,2021-08-07,Servicer_Feed
LN101590,2022-08-01,Current,206051.82,0,2022-04-01,Servicer_Feed
LN100839,2024-07-01,Current,314521.4841959543,0,2024-07-10,Servicer_Feed
LN101972,2022-02-01,Current,298755.4625355458,0,2022-02-08,Servicer_Feed
LN100831,2022-07-01,Current,160325.24,0,2022-03-01,Servicer_Feed
LN101376,2022-04-01,Current,228104.1,0,2022-04-09,Servicer_Feed
LN100376,2024-11-01,Current,184446.89,0,2024-07-01,Servicer_Feed
LN100739,2024-05-01,Current,144192.16,0,2024-05-09,Servicer_Feed
LN101727,2023-04-01,Current,311562.30255077215,0,2023-04-04,Servicer_Feed
LN100882,2020-02-01,Current,164484.88,0,2019-10-01,Servicer_Feed
LN101425,2022-10-01,Current,145440.95,0,2022-10-08,Servicer_Feed
LN101674,2021-02-01,Current,210308.05,0,2021-02-05,Servicer_Feed
LN100235,2022-10-01,Current,80375.04,0,2022-10-02,Servicer_Feed
LN100587,2023-01-01,Current,216432.2,0,2023-01-05,Servicer_Feed
LN101565,2023-08-01,60DPD,210348.44,60,2023-08-02,Servicer_Feed
LN101513,2020-11-01,Current,139749.35,0,2020-11-09,Servicer_Feed
LN101567,2024-12-01,Current,178245.96,0,2024-12-04,Servicer_Feed
LN100146,2024-06-01,Current,239530.20392885836,0,2024-06-08,Servicer_Feed
LN100088,2020-06-01,Current,504418.01,0,2020-06-07,Servicer_Feed
LN100304,2023-08-01,Current,151989.4531530785,0,2023-08-03,Servicer_Feed
LN101837,2024-11-01,Current,216112.42,0,2024-11-05,Servicer_Feed
LN100848,2024-09-01,Current,240139.93246196187,0,2024-09-03,Servicer_Feed
LN100667,2022-11-01,Current,244650.65,0,2022-11-01,Servicer_Feed
LN100627,2023-11-01,Current,181329.5,0,2023-11-09,Servicer_Feed
LN101700,2023-11-01,Current,324638.39,0,2023-11-06,Servicer_Feed
LN101516,2022-04-01,Current,474446.62,0,2022-04-05,Servicer_Feed
LN100338,2023-03-01,Current,226305.57,0,2023-03-08,Servicer_Feed
LN101003,2022-09-01,Current,649426.6,0,2022-09-09,Servicer_Feed
LN101443,2023-04-01,Current,205256.35,0,2023-04-09,Servicer_Feed
LN100528,2024-03-01,Current,131545.61,0,2024-03-07,Servicer_Feed
LN100528,2024-08-01,Prepaid,130575.52,0,2024-08-10,Servicer_Feed
LN101607,2023-08-01,Current,197701.85,0,2023-08-10,Servicer_Feed
LN100234,2024-01-01,Current,504271.63,0,2024-01-04,Servicer_Feed
LN100331,2024-02-01,Current,207845.5654834855,0,2024-02-06,Servicer_Feed
LN101072,2022-06-01,Current,132274.33,0,2022-06-09,Servicer_Feed
LN100269,2021-03-01,Current,158810.34,0,2021-03-02,Servicer_Feed
LN101105,2022-11-01,Current,172521.46,0,2022-11-04,Servicer_Feed
LN100195,2024-09-01,Current,209284.16,0,2024-05-01,Servicer_Feed
LN100089,2024-03-01,Current,607723.19,0,2023-11-01,Servicer_Feed
LN100119,2023-02-01,Current,198620.79,0,2023-02-01,Servicer_Feed
LN101445,2019-10-01,Current,229449.34852789802,0,2019-10-04,Servicer_Feed
LN101526,2023-09-01,Current,127047.8,0,2023-09-03,Servicer_Feed
LN100562,2021-10-01,Current,517187.0151560257,0,2021-10-09,Servicer_Feed
LN101916,2021-02-01,Current,520537.2,0,2021-02-09,Servicer_Feed
LN100552,2024-12-01,Current,311175.23,0,2024-12-10,Servicer_Feed
LN100307,2022-09-01,Current,257219.47,0,2022-09-07,Servicer_Feed
LN101224,2023-07-01,Current,163305.80956418073,0,2023-07-09,Servicer_Feed
LN100770,2021-09-01,Current,255467.78,0,2021-09-06,Servicer_Feed
LN100997,2022-03-01,Current,304685.6925171867,0,2022-03-10,Servicer_Feed
LN101489,2023-12-01,Current,277502.75,0,2023-12-03,Servicer_Feed
LN101372,2024-05-01,Current,287637.71,0,2024-05-01,Servicer_Feed
LN100329,2022-01-01,Current,329713.58,0,2022-01-01,Servicer_Feed
LN100413,2022-06-01,Current,188658.54,0,2022-02-01,Servicer_Feed
LN100016,2024-02-01,Current,69224.88,0,2024-02-01,Servicer_Feed
LN101143,2024-05-01,Current,185938.09,0,2024-05-08,Servicer_Feed
LN101566,2022-09-01,Current,81268.13460049317,0,2022-09-02,Servicer_Feed
LN100620,2023-07-01,Current,188413.14,0,2023-07-04,Servicer_Feed
LN101347,2021-01-01,Current,223645.83,0,2021-01-08,Servicer_Feed
LN101573,2021-08-01,Current,132106.62,0,2021-08-09,Servicer_Feed
LN101471,2023-04-01,Current,239924.01,0,2023-04-01,Servicer_Feed
LN101233,2023-06-01,Current,100987.11,0,2023-06-03,Servicer_Feed
LN101579,2022-09-01,Current,317426.05,0,2022-09-08,Servicer_Feed
LN100565,2021-05-01,Current,538485.7604574884,0,2021-05-10,Servicer_Feed
LN101203,2021-04-01,Current,260458.173955823,0,2021-04-09,Servicer_Feed
LN100920,2023-01-01,Current,149106.4,0,2023-01-02,Servicer_Feed
LN101093,2023-01-01,Current,103531.1,0,2023-01-04,Servicer_Feed
LN101502,2023-01-01,Current,205900.76,0,2023-01-08,Servicer_Feed
LN101081,2022-01-01,Current,432579.39,0,2021-09-01,Servicer_Feed
LN101966,2023-01-01,Current,148687.68,0,2023-01-03,Servicer_Feed
LN100995,2023-10-01,Current,71709.69,0,2023-10-04,Servicer_Feed
LN101538,2024-05-01,Current,496359.83,0,2024-05-06,Servicer_Feed
LN100204,2020-11-01,Current,186982.33,0,2020-07-01,Servicer_Feed
LN101189,2020-08-01,Current,128473.34941816828,0,2020-08-01,Servicer_Feed
LN101361,2024-10-01,Current,252113.35,0,2024-10-01,Servicer_Feed
LN100712,2020-07-01,Current,293495.42,0,2020-03-01,Servicer_Feed
LN100913,2024-06-01,Current,143649.96174372235,0,2024-06-02,Servicer_Feed
LN100020,2023-05-01,Current,51075.52,0,2023-05-06,Servicer_Feed
LN101288,2023-11-01,Current,142526.1,0,2023-11-10,Servicer_Feed
LN100562,2023-10-01,Current,198594.85,0,2023-10-10,Servicer_Feed
LN100858,2022-02-01,Current,103716.52719300862,0,2022-02-04,Servicer_Feed
LN100485,2022-08-01,60DPD,239870.68,60,2022-08-08,Servicer_Feed
LN100701,2024-09-01,Current,166853.93,0,2024-09-01,Servicer_Feed
LN101883,2023-07-01,Current,200613.62,0,2023-07-06,Servicer_Feed
LN100916,2023-07-01,Current,184847.04,0,2023-07-07,Servicer_Feed
LN100932,2021-02-01,Current,590399.13,0,2021-02-10,Servicer_Feed
LN100424,2023-08-01,Current,300326.37,0,2023-08-05,Servicer_Feed
LN100052,2024-09-01,Current,75362.59406915976,0,2024-09-05,Servicer_Feed
LN101192,2023-05-01,Current,271240.59,0,2023-05-09,Servicer_Feed
LN100388,2023-06-01,Current,184853.55260728588,0,2023-06-10,Servicer_Feed
LN101212,2022-08-01,Current,120901.56,0,2022-08-03,Servicer_Feed
LN100192,2023-02-01,Current,204315.31,0,2023-02-07,Servicer_Feed
LN100881,2020-02-01,Current,203564.13,0,2019-10-01,Servicer_Feed
LN100452,2023-02-01,Current,91759.99,0,2022-10-01,Servicer_Feed
LN101066,2021-01-01,Current,203559.84,0,2021-01-10,Servicer_Feed
LN100530,2020-09-01,Current,165921.3,0,2020-09-06,Servicer_Feed
LN100934,2020-02-01,Current,251581.93,0,2020-02-07,Servicer_Feed
LN100812,2022-11-01,Current,187342.4,0,2022-11-04,Servicer_Feed
LN101291,2022-12-01,Current,209481.26,0,2022-12-08,Servicer_Feed
LN101065,2021-10-01,Current,388736.05,0,2021-10-05,Servicer_Feed
LN101113,2023-12-01,Current,151797.7,0,2023-12-08,Servicer_Feed
LN100248,2022-09-01,Current,222239.41,0,2022-09-03,Servicer_Feed
LN101661,2021-09-01,Current,664123.3324213534,0,2021-09-06,Servicer_Feed
LN100242,2024-09-01,Current,301551.05,0,2024-09-06,Servicer_Feed
LN101725,2024-01-01,Current,109536.33,0,2024-01-02,Servicer_Feed
LN100848,2023-11-01,Current,175052.86,0,2023-07-01,Servicer_Feed
LN100554,2023-02-01,Current,341223.76,0,2023-02-06,Servicer_Feed
LN100003,2022-02-01,Current,403961.39,0,2022-02-07,Servicer_Feed
LN101782,2022-11-01,Current,201462.39,0,2022-11-09,Servicer_Feed
LN101334,2023-08-01,Current,158842.06,0,2023-08-02,Servicer_Feed
LN100238,2022-05-01,Current,304464.1131285569,0,2022-05-10,Servicer_Feed
LN100064,2020-03-01,Current,98682.68092223605,0,2020-03-09,Servicer_Feed
LN100871,2024-06-01,Current,114028.73,0,2024-06-02,Servicer_Feed
LN100796,2024-12-01,Current,262747.38,0,2024-12-04,Servicer_Feed
LN100680,2023-02-01,Current,373685.21,0,2023-02-06,Servicer_Feed
LN100091,2022-06-01,Current,123974.65,0,2022-06-09,Servicer_Feed
LN101444,2024-07-01,Current,141584.15,0,2024-03-01,Servicer_Feed
LN101655,2024-02-01,Current,211244.96,0,2024-02-10,Servicer_Feed
LN101427,2024-12-01,Current,149529.9,0,2024-12-06,Servicer_Feed
LN101914,2022-02-01,Current,296040.78,0,2021-10-01,Servicer_Feed
LN100432,2023-08-01,Current,194687.08,0,2023-08-09,Servicer_Feed
LN100240,2021-09-01,Current,192181.92,0,2021-09-08,Servicer_Feed
LN101340,2019-08-01,Current,234621.35,0,2019-08-10,Servicer_Feed
LN101235,2023-05-01,Current,138655.53355709114,0,2023-05-09,Servicer_Feed
LN101595,2021-09-01,Current,185730.32,0,2021-09-02,Servicer_Feed
LN101406,2022-07-01,Current,370437.89,0,2022-07-08,Servicer_Feed
LN101578,2023-05-01,Current,254755.89,0,2023-05-10,Servicer_Feed
LN101197,2024-08-01,Current,268554.64,0,2024-08-03,Servicer_Feed
LN101039,2024-06-01,Current,121333.35,0,2024-06-10,Servicer_Feed
LN100156,2022-01-01,Current,310386.91,0,2022-01-07,Servicer_Feed
LN100521,2023-07-01,Current,236329.57,0,2023-07-04,Servicer_Feed
LN101508,2020-08-01,Current,186489.47,0,2020-04-01,Servicer_Feed
LN100825,2024-05-01,Current,148820.01,0,2024-05-01,Servicer_Feed
LN100231,2024-09-01,Current,187919.45359115282,0,2024-09-10,Servicer_Feed
LN101309,2023-09-01,Current,137618.92,0,2023-09-07,Servicer_Feed
LN101790,2021-01-01,Current,170707.61559097952,0,2021-01-07,Servicer_Feed
LN100532,2023-02-01,Current,251777.85,0,2023-02-05,Servicer_Feed
LN100287,2020-05-01,Current,294419.85040548316,0,2020-05-04,Servicer_Feed
LN100137,2023-07-01,Current,147371.93,0,2023-07-03,Servicer_Feed
LN101984,2024-07-01,Current,378251.47,0,2024-07-08,Servicer_Feed
LN101624,2020-10-01,Current,283815.86,0,2020-10-01,Servicer_Feed
LN100100,2024-03-01,Current,236759.4268860669,0,2024-03-08,Servicer_Feed
LN101815,2023-09-01,Current,372965.19,0,2023-09-08,Servicer_Feed
LN101290,2022-04-01,Current,178308.37,0,2022-04-09,Servicer_Feed
LN101373,2022-03-01,Current,304386.9,0,2022-03-03,Servicer_Feed
LN100535,2024-09-01,Current,191002.07,0,2024-09-05,Servicer_Feed
LN100941,2024-06-01,Current,117346.97,0,2024-06-09,Servicer_Feed
LN101665,2021-09-01,Current,135487.04,0,2021-09-07,Servicer_Feed
LN100290,2024-04-01,Current,146805.14,0,2024-04-03,Servicer_Feed
LN101938,2024-10-01,Current,207788.46,0,2024-10-06,Servicer_Feed
LN101259,2024-03-01,Current,313816.68,0,2024-03-06,Servicer_Feed
LN101094,2023-04-01,Current,440150.41,0,2022-12-01,Servicer_Feed
LN100121,2020-09-01,Current,122898.5427238445,0,2020-09-09,Servicer_Feed
LN101609,2023-04-01,Current,254694.78,0,2022-12-01,Servicer_Feed
LN101778,2020-01-01,Current,391701.92,0,2020-01-05,Servicer_Feed
LN101625,2022-11-01,Current,118408.18,0,2022-11-05,Servicer_Feed
LN101373,2021-12-01,Current,361178.2880732353,0,2021-12-03,Servicer_Feed
LN101281,2023-04-01,Current,507448.06,0,2022-12-01,Servicer_Feed
LN100339,2021-02-01,Current,228485.4,0,2021-02-03,Servicer_Feed
LN101703,2020-06-01,Current,190469.33,0,2020-06-07,Servicer_Feed
LN100727,2022-08-01,Current,144171.44,0,2022-08-07,Servicer_Feed
LN101607,2023-11-01,Current,196699.83,0,2023-11-01,Servicer_Feed
LN101130,2022-11-01,Current,209997.63,0,2022-11-01,Servicer_Feed
LN100772,2023-01-01,Current,416186.62,0,2023-01-07,Servicer_Feed
LN100525,2021-12-01,Current,207085.53,0,2021-12-06,Servicer_Feed
LN100019,2022-08-01,Current,150710.04123171052,0,2022-08-10,Servicer_Feed
LN100581,2022-07-01,30DPD,180844.98,30,2022-07-03,Servicer_Feed
LN100828,2019-08-01,Current,359148.76,0,2019-08-06,Servicer_Feed
LN101554,2022-02-01,Current,329755.8271886465,0,2022-02-06,Servicer_Feed
LN101817,2020-11-01,Current,190338.44,0,2020-11-01,Servicer_Feed
LN101425,2024-11-01,Current,140117.33,0,2024-11-07,Servicer_Feed
LN100367,2022-03-01,Current,274738.88,0,2022-03-04,Servicer_Feed
LN100795,2024-04-01,Current,231635.08,0,2024-04-09,Servicer_Feed
LN101224,2021-11-01,Current,179371.03121304503,0,2021-11-10,Servicer_Feed
LN100369,2022-10-01,Current,177928.5,0,2022-06-01,Servicer_Feed
LN101332,2023-12-01,Current,378044.76,0,2023-12-10,Servicer_Feed
LN100088,2020-07-01,Current,503609.18,0,2020-07-09,Servicer_Feed
LN101335,2024-04-01,Current,386776.44,0,2024-04-08,Servicer_Feed
LN101380,2021-04-01,Current,224094.88,0,2021-04-02,Servicer_Feed
LN100358,2023-04-01,Current,314442.71,0,2023-04-04,Servicer_Feed
LN101579,2024-02-01,Current,308275.58,0,2023-10-01,Servicer_Feed
LN101410,2022-07-01,Current,197598.49,0,2022-07-07,Servicer_Feed
LN100205,2021-03-01,Current,223626.23,0,2020-11-01,Servicer_Feed
LN100720,2023-11-01,Current,473347.23,0,2023-11-09,Servicer_Feed
LN101447,2020-12-01,Current,170262.03,0,2020-12-09,Servicer_Feed
LN100088,2019-09-01,Current,511650.35,0,2019-05-01,Servicer_Feed
LN100830,2020-11-01,Current,148097.45,0,2020-11-03,Servicer_Feed
LN101500,2023-09-01,Current,265139.92,0,2023-09-05,Servicer_Feed
LN100248,2023-03-01,Current,218116.07,0,2022-11-01,Servicer_Feed
LN100683,2023-04-01,Current,167726.35,0,2023-04-01,Servicer_Feed
LN101184,2022-01-01,Current,738211.87,0,2022-01-06,Servicer_Feed
LN101103,2022-11-01,Current,424714.31,0,2022-11-06,Servicer_Feed
LN100510,2024-09-01,Current,186146.79,0,2024-09-08,Servicer_Feed
LN101452,2022-01-01,Current,192386.05,0,2022-01-09,Servicer_Feed
LN101546,2023-05-01,Current,360465.5,0,2023-05-01,Servicer_Feed
LN100524,2024-05-01,Current,215629.55,0,2024-05-08,Servicer_Feed
LN101358,2021-09-01,Current,186351.71,0,2021-09-02,Servicer_Feed
LN100735,2023-01-01,Current,392099.05665593623,0,2023-01-09,Servicer_Feed
LN101962,2021-09-01,Current,173407.43,0,2021-09-10,Servicer_Feed
LN101781,2022-01-01,Current,133530.94,0,2022-01-03,Servicer_Feed
LN101562,2023-02-01,Current,155312.93,0,2023-02-08,Servicer_Feed
LN100434,2022-11-01,Current,700380.07,0,2022-07-01,Servicer_Feed
LN101779,2024-07-01,Current,512943.0835007107,0,2024-07-07,Servicer_Feed
LN100997,2024-11-01,Current,210314.43,0,2024-07-01,Servicer_Feed
LN101197,2023-06-01,Current,274871.82,0,2023-02-01,Servicer_Feed
LN101663,2021-08-01,Current,146160.532667065,0,2021-08-02,Servicer_Feed
LN100412,2023-05-01,90DPD,280394.8,95,2023-05-05,Servicer_Feed
LN100206,2024-09-01,Current,83493.88,0,2024-09-02,Servicer_Feed
LN100300,2020-09-01,Current,258403.83,0,2020-09-06,Servicer_Feed
LN100415,2022-01-01,Current,217634.4,0,2022-01-09,Servicer_Feed
LN101358,2023-02-01,Current,175131.4,0,2023-02-10,Servicer_Feed
LN101945,2023-08-01,Current,184339.5106086877,0,2023-08-01,Servicer_Feed
LN101202,2021-08-01,Current,293029.15,0,2021-08-06,Servicer_Feed
LN101336,2021-12-01,Current,166602.56,0,2021-12-01,Servicer_Feed
LN101038,2021-10-01,Current,153142.85,0,2021-10-08,Servicer_Feed
LN101568,2023-09-01,Current,228332.17,0,2023-05-01,Servicer_Feed
LN100225,2023-06-01,Current,250324.2,0,2023-02-01,Servicer_Feed
LN101699,2022-10-01,Current,151832.20887423473,0,2022-10-02,Servicer_Feed
LN100494,2020-12-01,Current,345838.68,0,2020-08-01,Servicer_Feed
LN100117,2024-02-01,Current,146706.46,0,2024-02-06,Servicer_Feed
LN101755,2024-12-01,Current,313684.25,0,2024-12-08,Servicer_Feed
LN101630,2023-06-01,Current,157575.56,0,2023-06-03,Servicer_Feed
LN101403,2024-03-01,Current,179392.12,0,2024-03-04,Servicer_Feed
LN100333,2024-06-01,Current,379720.7171406541,0,2024-06-04,Servicer_Feed
LN101766,2022-01-01,Current,215805.5,0,2022-01-08,Servicer_Feed
LN100762,2024-03-01,Current,165284.41,0,2024-03-07,Servicer_Feed
LN101968,2019-03-01,Current,191414.59,0,2019-03-06,Servicer_Feed
LN101534,2021-03-01,Current,124723.0,0,2021-03-10,Servicer_Feed
LN101654,2023-12-01,Current,81944.95,0,2023-12-08,Servicer_Feed
LN100419,2023-05-01,Current,258347.88,0,2023-05-06,Servicer_Feed
LN101297,2022-10-01,Current,212469.39,0,2022-10-03,Servicer_Feed
LN101636,2021-11-01,Current,123828.06,0,2021-11-10,Servicer_Feed
LN101756,2024-09-01,Current,362875.94,0,2024-09-02,Servicer_Feed
LN101973,2019-06-01,Current,261201.44,0,2019-06-07,Servicer_Feed
LN100628,2024-02-01,Current,268768.92,0,2023-10-01,Servicer_Feed
LN100157,2021-07-01,Current,220912.19,0,2021-07-01,Servicer_Feed
LN100043,2023-12-01,Current,287919.82,0,2023-12-09,Servicer_Feed
LN101290,2024-12-01,Current,169782.24,0,2024-08-01,Servicer_Feed
LN100702,2023-11-01,Current,213094.04288621564,0,2023-11-06,Servicer_Feed
LN100855,2024-01-01,Current,201276.26,0,2024-01-07,Servicer_Feed
LN101733,2022-03-01,Current,132931.52,0,2022-03-01,Servicer_Feed
LN100249,2020-01-01,Current,258379.48,0,2019-09-01,Servicer_Feed
LN100722,2024-01-01,Current,314084.71,0,2024-01-01,Servicer_Feed
LN100377,2020-03-01,Current,122276.85,0,2020-03-07,Servicer_Feed
LN101853,2022-12-01,Current,290163.89,0,2022-08-01,Servicer_Feed
LN101827,2023-03-01,Current,303044.12,0,2023-03-10,Servicer_Feed
LN101587,2021-08-01,Current,168723.71,0,2021-08-10,Servicer_Feed
LN101305,2022-11-01,Current,300518.4,0,2022-11-03,Servicer_Feed
LN100705,2021-03-01,Current,456422.38,0,2021-03-02,Servicer_Feed
LN100033,2021-06-01,Current,130043.8740958031,0,2021-06-10,Servicer_Feed
LN100100,2021-03-01,Current,257113.01,0,2021-03-02,Servicer_Feed
LN101879,2023-04-01,Current,613621.02,0,2023-04-06,Servicer_Feed
LN101670,2022-12-01,Current,282466.2,0,2022-12-02,Servicer_Feed
LN100476,2022-10-01,Current,178826.58,0,2022-10-06,Servicer_Feed
LN100927,2021-10-01,Current,338239.93,0,2021-10-05,Servicer_Feed
LN101671,2023-11-01,Current,392909.6,0,2023-11-07,Servicer_Feed
LN101464,2023-08-01,Current,189665.19,0,2023-08-04,Servicer_Feed
LN100164,2022-01-01,Current,427881.1225674448,0,2022-01-07,Servicer_Feed
LN100271,2024-01-01,Current,613418.66,0,2024-01-06,Servicer_Feed
LN100461,2024-11-01,Current,149064.56,0,2024-11-08,Servicer_Feed
LN100507,2022-06-01,Current,157483.26,0,2022-06-05,Servicer_Feed
LN100678,2021-06-01,Current,324115.30548006785,0,2021-06-01,Servicer_Feed
LN101648,2022-12-01,Current,190773.43,0,2022-12-09,Servicer_Feed
LN100034,2023-09-01,Current,273903.34,0,2023-09-10,Servicer_Feed
LN100423,2023-06-01,Current,173663.55,0,2023-02-01,Servicer_Feed
LN100860,2023-02-01,Current,206829.44,0,2023-02-05,Servicer_Feed
LN101926,2021-03-01,Current,263930.54,0,2021-03-08,Servicer_Feed
LN100289,2024-03-01,Current,225373.07,0,2024-03-05,Servicer_Feed
LN100456,2024-08-01,Current,110846.62,0,2024-08-07,Servicer_Feed
LN101460,2023-09-01,Current,161527.69,0,2023-09-01,Servicer_Feed
LN101549,2020-11-01,Current,350775.5,0,2020-11-06,Servicer_Feed
LN101436,2023-08-01,Current,87001.83,0,2023-08-03,Servicer_Feed
LN100828,2023-07-01,Current,332023.22,0,2023-07-04,Servicer_Feed
LN100755,2024-06-01,Current,204695.65,0,2024-06-09,Servicer_Feed
LN100094,2022-02-01,Current,293879.68,0,2021-10-01,Servicer_Feed
LN101628,2021-11-01,Current,208719.55,0,2021-11-09,Servicer_Feed
LN101900,2021-10-01,Current,183665.35,0,2021-10-05,Servicer_Feed
LN100195,2024-12-01,Current,208926.69,0,2024-12-05,Servicer_Feed
LN101273,2022-03-01,Current,373984.54,0,2022-03-04,Servicer_Feed
LN101038,2022-10-01,Current,185526.50844299592,0,2022-10-07,Servicer_Feed
LN101426,2023-05-01,Current,191510.22,0,2023-05-06,Servicer_Feed
LN100287,2020-10-01,Current,164329.96,0,2020-10-06,Servicer_Feed
LN100041,2024-07-01,Current,148975.9,0,2024-07-09,Servicer_Feed
LN101578,2020-05-01,Current,270613.29,0,2020-05-03,Servicer_Feed
LN100697,2023-09-01,Current,103947.47,0,2023-05-01,Servicer_Feed
LN100445,2020-10-01,Current,300082.25,0,2020-10-01,Servicer_Feed
LN101548,2023-06-01,Current,152457.11,0,2023-06-07,Servicer_Feed
LN100757,2019-11-01,Current,260002.76,0,2019-07-01,Servicer_Feed
LN101322,2020-07-01,Current,372796.12,0,2020-07-04,Servicer_Feed
LN101405,2020-07-01,Current,266453.84,0,2020-07-07,Servicer_Feed
LN101567,2024-01-01,30DPD,183242.33,30,2023-09-01,Servicer_Feed
LN100728,2023-12-01,Current,216640.09,0,2023-12-05,Servicer_Feed
LN100362,2024-01-01,Current,176686.98,0,2024-01-08,Servicer_Feed
LN100118,2022-12-01,Current,344107.11,0,2022-12-07,Servicer_Feed
LN101233,2022-10-01,Current,141562.55033908726,0,2022-10-08,Servicer_Feed
LN101831,2022-04-01,Current,375971.51,0,2022-04-09,Servicer_Feed
LN101422,2022-05-01,Current,291912.85,0,2022-05-07,Servicer_Feed
LN101428,2024-08-01,Current,202704.27,0,2024-08-08,Servicer_Feed
LN101436,2023-11-01,Current,86568.85,0,2023-11-01,Servicer_Feed
LN100371,2021-01-01,Current,199536.78,0,2021-01-04,Servicer_Feed
LN100712,2021-09-01,Current,286964.67,0,2021-09-09,Servicer_Feed
LN101495,2024-05-01,Current,157663.44,0,2024-05-03,Servicer_Feed
LN100173,2024-06-01,Current,188658.54,0,2024-06-02,Servicer_Feed
LN101781,2021-07-01,Current,123398.98211569767,0,2021-07-07,Servicer_Feed
LN100060,2022-11-01,Current,147358.75,0,2022-11-02,Servicer_Feed
LN101272,2022-07-01,Current,302189.3509577016,0,2022-07-08,Servicer_Feed
LN101703,2023-08-01,Current,155785.88107763938,0,2023-08-08,Servicer_Feed
LN101647,2020-02-01,Current,196199.96,0,2020-02-04,Servicer_Feed
LN100051,2023-02-01,Current,211609.09,0,2023-02-06,Servicer_Feed
LN101677,2020-09-01,Current,169226.12,0,2020-09-07,Servicer_Feed
LN100973,2019-08-01,Current,258606.63,0,2019-08-04,Servicer_Feed
LN100503,2024-04-01,Current,271851.17,0,2024-04-03,Servicer_Feed
LN100925,2024-02-01,Current,261377.41,0,2023-10-01,Servicer_Feed
LN100512,2023-08-01,Current,389124.82,0,2023-04-01,Servicer_Feed
LN101900,2024-05-01,Current,174375.29,0,2024-05-07,Servicer_Feed
LN100762,2021-06-01,Current,174674.15,0,2021-06-08,Servicer_Feed
LN100048,2023-08-01,Current,450009.32,0,2023-08-05,Servicer_Feed
LN101189,2022-02-01,Current,147780.29,0,2021-10-01,Servicer_Feed
LN100282,2019-06-01,Current,341340.94,0,2019-06-07,Servicer_Feed
LN101817,2023-10-01,Current,180077.45,0,2023-10-09,Servicer_Feed
LN101391,2024-09-01,Current,205655.37,0,2024-09-09,Servicer_Feed
LN101764,2024-04-01,Current,178709.42,0,2024-04-01,Servicer_Feed
LN101703,2021-08-01,Current,186156.28,0,2021-08-10,Servicer_Feed
LN101142,2021-03-01,Current,251075.90873622432,0,2021-03-08,Servicer_Feed
LN101389,2020-08-01,Current,142469.28702524077,0,2020-08-10,Servicer_Feed
LN101307,2023-02-01,Current,195385.75,0,2023-02-09,Servicer_Feed
LN101197,2023-10-01,Current,304039.45222223114,0,2023-10-08,Servicer_Feed
LN101662,2024-01-01,Current,97850.69,0,2024-01-10,Servicer_Feed
LN100020,2022-09-01,Current,52715.92,0,2022-09-03,Servicer_Feed
LN100661,2021-10-01,Current,181648.67,0,2021-10-07,Servicer_Feed
LN101184,2024-01-01,Current,710269.13,0,2023-09-01,Servicer_Feed
LN100803,2020-08-01,Current,146503.63,0,2020-08-04,Servicer_Feed
LN100977,2021-11-01,Current,53960.26325535235,0,2021-11-10,Servicer_Feed
LN101698,2022-04-01,Current,84103.19982751577,0,2022-04-09,Servicer_Feed
LN101349,2022-09-01,Current,386489.61,0,2022-09-03,Servicer_Feed
LN101898,2022-07-01,Current,226485.37,0,2022-07-03,Servicer_Feed
LN100140,2023-12-01,Current,157896.14439935816,0,2023-12-06,Servicer_Feed
LN101352,2023-12-01,Current,128259.80533030863,0,2023-12-09,Servicer_Feed
LN100364,2023-02-01,Current,114175.09,0,2023-02-01,Servicer_Feed
LN101113,2023-02-01,Current,206787.0779905138,0,2023-02-05,Servicer_Feed
LN101293,2021-08-01,Current,244618.76,0,2021-04-01,Servicer_Feed
LN101826,2022-12-01,Current,399081.33,0,2022-12-06,Servicer_Feed
LN101556,2024-04-01,Current,256095.55,0,2023-12-01,Servicer_Feed
LN101619,2024-11-01,Current,311076.9,0,2024-11-04,Servicer_Feed
LN100866,2022-10-01,Current,415683.35,0,2022-10-08,Servicer_Feed
LN100023,2023-01-01,30DPD,135863.73882667872,30,2023-01-04,Servicer_Feed
LN101632,2023-01-01,Current,72150.38,0,2022-09-01,Servicer_Feed
LN101816,2023-11-01,Current,152455.73,0,2023-11-05,Servicer_Feed
LN101233,2021-04-01,Current,105572.29,0,2021-04-10,Servicer_Feed
