loan_id,reporting_month,data_quality_score
LN101360,2022-02-01,97.5
LN101360,2022-03-01,97.5
LN101360,2022-04-01,97.5
LN101360,2022-05-01,97.5
LN101360,2022-06-01,97.5
LN101360,2022-07-01,97.5
LN101360,2022-08-01,97.5
LN101360,2022-09-01,97.5
LN101360,2022-10-01,97.5
LN101360,2022-11-01,97.5
LN101360,2022-12-01,97.5
LN101360,2023-01-01,97.5
LN101360,2023-02-01,97.5
LN101360,2023-03-01,97.5
LN101360,2023-04-01,97.5
LN101360,2023-05-01,97.5
LN101360,2023-06-01,97.5
LN101360,2023-07-01,97.5
LN101360,2023-08-01,57.5
LN101360,2023-09-01,97.5
LN101361,2022-01-01,100.0
LN101361,2022-02-01,100.0
LN101361,2022-02-01,100.0
LN101361,2022-03-01,100.0
LN101361,2022-04-01,100.0
LN101361,2022-05-01,100.0
LN101361,2022-06-01,100.0
LN101361,2022-07-01,100.0
LN101361,2022-08-01,100.0
LN101361,2022-09-01,100.0
LN101361,2022-10-01,100.0
LN101361,2022-11-01,100.0
LN101361,2022-12-01,100.0
LN101361,2023-01-01,100.0
LN101361,2023-02-01,100.0
LN101361,2023-03-01,100.0
LN101361,2023-04-01,100.0
LN101361,2023-05-01,100.0
LN101361,2023-06-01,95.83
LN101361,2023-07-01,100.0
LN101361,2023-08-01,100.0
LN101361,2023-09-01,100.0
LN101361,2023-10-01,100.0
LN101361,2023-11-01,100.0
LN101361,2023-12-01,100.0
LN101362,2019-10-01,98.75
LN101362,2019-11-01,98.75
LN101362,2019-12-01,98.75
LN101362,2020-01-01,93.75
LN101362,2020-02-01,98.75
LN101362,2020-03-01,94.58
LN101362,2020-04-01,98.75
LN101362,2020-05-01,98.75
LN101362,2020-06-01,98.75
LN101362,2020-07-01,98.75
LN101362,2020-08-01,98.75
LN101362,2020-09-01,98.75
LN101362,2020-10-01,98.75
LN101362,2020-11-01,98.75
LN101362,2020-12-01,98.75
LN101362,2021-01-01,98.75
LN101362,2021-02-01,98.75
LN101362,2021-03-01,98.75
LN101362,2021-04-01,98.75
LN101362,2021-05-01,98.75
LN101362,2021-06-01,98.75
LN101362,2021-07-01,98.75
LN101362,2021-08-01,98.75
LN101362,2021-09-01,98.75
LN101362,2021-10-01,98.75
LN101362,2021-11-01,98.75
LN101362,2021-12-01,98.75
LN101362,2022-01-01,98.75
LN101362,2022-02-01,98.75
LN101362,2022-03-01,98.75
LN101362,2022-04-01,98.75
LN101362,2022-05-01,98.75
LN101362,2022-06-01,98.75
LN101362,2019-08-01,38.75
LN101362,2022-08-01,97.5
LN101362,2022-09-01,97.5
LN101362,2022-09-01,97.5
LN101362,2022-10-01,97.5
LN101362,2022-11-01,97.5
LN101362,2022-12-01,97.5
LN101362,2023-01-01,97.5
LN101362,2023-02-01,97.5
LN101362,2023-03-01,97.5
LN101362,2023-04-01,97.5
LN101362,2023-05-01,97.5
LN101362,2023-06-01,97.5
LN101362,2023-07-01,97.5
LN101362,2023-08-01,97.5
LN101362,2023-09-01,97.5
LN101362,2023-10-01,97.5
LN101362,2023-11-01,37.5
LN101362,2023-12-01,97.5
LN101363,2020-03-01,100.0
LN101363,2020-04-01,100.0
LN101363,2020-05-01,100.0
LN101363,2020-06-01,100.0
LN101363,2020-07-01,100.0
LN101363,2020-08-01,100.0
LN101363,2020-09-01,100.0
LN101363,2020-10-01,100.0
LN101363,2020-11-01,100.0
LN101363,2020-12-01,100.0
LN101363,2021-01-01,100.0
LN101363,2021-02-01,100.0
LN101363,2021-03-01,100.0
LN101363,2021-04-01,100.0
LN101363,2021-05-01,100.0
LN101363,2021-06-01,100.0
LN101363,2021-07-01,100.0
LN101363,2021-08-01,100.0
LN101363,2021-09-01,100.0
LN101363,2021-10-01,100.0
LN101363,2021-11-01,100.0
LN101363,2021-12-01,100.0
LN101363,2022-01-01,100.0
LN101363,2022-02-01,100.0
LN101363,2022-03-01,100.0
LN101363,2022-04-01,100.0
LN101363,2022-05-01,100.0
LN101363,2022-06-01,100.0
LN101363,2022-07-01,100.0
LN101363,2022-08-01,100.0
LN101363,2022-09-01,100.0
LN101363,2022-10-01,100.0
LN101363,2022-11-01,100.0
LN101363,2022-12-01,100.0
LN101363,2023-01-01,100.0
LN101363,2023-02-01,100.0
LN101363,2023-03-01,100.0
LN101363,2023-04-01,100.0
LN101363,2023-05-01,100.0
LN101363,2023-06-01,100.0
LN101364,2023-05-01,100.0
LN101364,2023-06-01,100.0
LN101364,2023-07-01,100.0
LN101364,2023-08-01,100.0
LN101364,2023-09-01,100.0
LN101364,2023-10-01,100.0
LN101364,2023-11-01,100.0
LN101364,2023-12-01,100.0
LN101365,2023-07-01,98.75
LN101365,2023-08-01,98.75
LN101365,2023-09-01,98.75
LN101365,2023-10-01,98.75
LN101365,2023-11-01,93.75
LN101365,2023-12-01,98.75
LN101366,2023-05-01,97.5
LN101366,2023-06-01,97.5
LN101366,2023-07-01,97.5
LN101366,2023-08-01,97.5
LN101366,2023-09-01,97.5
LN101366,2023-10-01,97.5
LN101366,2023-11-01,97.5
LN101366,2023-12-01,97.5
LN101367,2020-04-01,60.0
LN101367,2020-05-01,100.0
LN101367,2020-06-01,100.0
LN101367,2020-07-01,100.0
LN101367,2020-08-01,95.83
LN101367,2020-09-01,100.0
LN101367,2020-10-01,100.0
LN101367,2020-11-01,100.0
LN101367,2020-12-01,100.0
LN101367,2021-01-01,100.0
LN101367,2021-02-01,100.0
LN101367,2021-03-01,100.0
LN101367,2021-04-01,100.0
LN101367,2021-05-01,95.0
LN101367,2021-06-01,100.0
LN101367,2021-07-01,100.0
LN101367,2021-08-01,100.0
LN101367,2021-09-01,100.0
LN101367,2021-10-01,95.0
LN101367,2021-11-01,100.0
LN101367,2021-12-01,100.0
LN101367,2022-01-01,60.0
LN101367,2022-02-01,100.0
LN101367,2022-03-01,100.0
LN101367,2022-04-01,100.0
LN101367,2022-05-01,100.0
LN101367,2022-06-01,100.0
LN101367,2022-07-01,100.0
LN101367,2022-08-01,100.0
LN101367,2022-09-01,100.0
LN101367,2022-10-01,100.0
LN101367,2022-11-01,100.0
LN101367,2022-12-01,100.0
LN101367,2023-01-01,100.0
LN101367,2023-02-01,100.0
LN101367,2023-03-01,100.0
LN101367,2023-04-01,70.0
LN101368,2022-03-01,100.0
LN101368,2022-04-01,100.0
LN101368,2022-05-01,100.0
LN101368,2022-06-01,100.0
LN101368,2022-07-01,100.0
LN101368,2022-08-01,100.0
LN101368,2022-09-01,100.0
LN101368,2022-10-01,100.0
LN101368,2022-11-01,100.0
LN101368,2022-12-01,100.0
LN101368,2023-01-01,100.0
LN101368,2023-02-01,100.0
LN101368,2023-03-01,100.0
LN101368,2023-04-01,100.0
LN101368,2023-05-01,95.83
LN101368,2023-06-01,100.0
LN101368,2023-07-01,100.0
LN101368,2023-08-01,100.0
LN101368,2023-09-01,100.0
LN101368,2023-10-01,100.0
LN101368,2023-11-01,100.0
LN101368,2023-12-01,100.0
LN101369,2022-02-01,100.0
LN101369,2022-03-01,100.0
LN101369,2022-04-01,100.0
LN101369,2022-05-01,100.0
LN101369,2022-06-01,100.0
LN101369,2022-07-01,100.0
LN101369,2022-08-01,100.0
LN101369,2022-09-01,100.0
LN101369,2022-10-01,100.0
LN101369,2022-11-01,100.0
LN101369,2022-12-01,100.0
LN101369,2023-01-01,100.0
LN101369,2023-02-01,100.0
LN101369,2023-03-01,100.0
LN101369,2023-04-01,100.0
LN101369,2023-05-01,100.0
LN101369,2023-06-01,100.0
LN101369,2023-07-01,100.0
LN101369,2023-08-01,100.0
LN101369,2023-09-01,37.5
LN101369,2023-10-01,100.0
LN101369,2023-11-01,100.0
LN101369,2023-12-01,100.0
LN101370,2019-12-01,97.5
LN101370,2020-01-01,97.5
LN101370,2020-02-01,97.5
LN101370,2020-03-01,97.5
LN101370,2020-04-01,97.5
LN101370,2020-05-01,97.5
LN101370,2020-06-01,97.5
LN101370,2020-07-01,97.5
LN101370,2020-08-01,97.5
LN101370,2020-09-01,97.5
LN101370,2020-10-01,97.5
LN101370,2020-11-01,97.5
LN101370,2020-12-01,97.5
LN101370,2021-01-01,97.5
LN101371,2021-11-01,100.0
LN101371,2021-12-01,100.0
LN101371,2022-01-01,100.0
LN101371,2022-02-01,100.0
LN101371,2022-03-01,100.0
LN101371,2022-04-01,100.0
LN101371,2022-05-01,100.0
LN101371,2022-06-01,100.0
LN101371,2022-07-01,100.0
LN101371,2022-08-01,100.0
LN101371,2022-09-01,95.0
LN101371,2022-10-01,100.0
LN101371,2022-11-01,100.0
LN101371,2022-12-01,100.0
LN101372,2021-09-01,100.0
LN101372,2021-10-01,100.0
LN101372,2021-11-01,100.0
LN101372,2021-12-01,100.0
LN101372,2022-01-01,100.0
LN101372,2022-02-01,100.0
LN101372,2022-03-01,100.0
LN101372,2022-04-01,100.0
LN101372,2022-05-01,100.0
LN101372,2022-06-01,100.0
LN101372,2022-07-01,100.0
LN101372,2022-08-01,100.0
LN101372,2022-09-01,100.0
LN101372,2022-10-01,100.0
LN101372,2022-11-01,100.0
LN101372,2022-12-01,100.0
LN101372,2023-01-01,100.0
LN101372,2023-02-01,100.0
LN101372,2023-03-01,100.0
LN101372,2023-04-01,37.5
LN101372,2023-05-01,100.0
LN101372,2023-06-01,100.0
LN101372,2023-07-01,100.0
LN101372,2023-08-01,100.0
LN101372,2023-09-01,95.0
LN101372,2023-10-01,100.0
LN101372,2023-11-01,100.0
LN101372,2023-12-01,100.0
LN101373,2021-01-01,98.75
LN101373,2021-02-01,98.75
LN101373,2021-03-01,98.75
LN101373,2021-04-01,93.75
LN101373,2021-05-01,31.25
LN101373,2021-06-01,98.75
LN101373,2021-07-01,36.25
LN101373,2021-08-01,98.75
LN101373,2021-09-01,98.75
LN101373,2021-10-01,98.75
LN101373,2021-11-01,98.75
LN101373,2021-12-01,58.75
LN101373,2022-01-01,98.75
LN101373,2022-02-01,98.75
LN101373,2022-03-01,98.75
LN101373,2022-04-01,98.75
LN101373,2022-05-01,98.75
LN101373,2022-06-01,98.75
LN101373,2022-07-01,98.75
LN101373,2022-08-01,98.75
LN101373,2022-09-01,98.75
LN101373,2022-10-01,54.58
LN101373,2022-11-01,98.75
LN101373,2022-12-01,36.25
LN101373,2023-01-01,98.75
LN101373,2023-02-01,98.75
LN101373,2023-03-01,94.58
LN101373,2023-04-01,98.75
LN101373,2023-05-01,94.58
LN101373,2023-06-01,58.75
LN101373,2023-07-01,98.75
LN101373,2023-08-01,98.75
LN101373,2023-09-01,98.75
LN101373,2023-10-01,98.75
LN101373,2023-11-01,97.5
LN101373,2023-12-01,97.5
LN101374,2022-11-01,100.0
LN101374,2022-12-01,100.0
LN101374,2023-01-01,100.0
LN101374,2023-02-01,100.0
LN101374,2023-03-01,100.0
LN101374,2023-04-01,100.0
LN101374,2023-05-01,100.0
LN101374,2023-06-01,100.0
LN101374,2023-07-01,100.0
LN101374,2023-08-01,100.0
LN101374,2023-09-01,100.0
LN101374,2023-10-01,100.0
LN101374,2023-11-01,100.0
LN101375,2022-07-01,100.0
LN101375,2022-08-01,100.0
LN101375,2022-09-01,100.0
LN101375,2022-10-01,100.0
LN101375,2022-11-01,100.0
LN101375,2022-12-01,100.0
LN101375,2023-01-01,100.0
LN101375,2023-02-01,100.0
LN101375,2023-03-01,100.0
LN101375,2023-04-01,100.0
LN101375,2023-05-01,100.0
LN101375,2023-06-01,100.0
LN101375,2023-07-01,95.0
LN101375,2023-08-01,100.0
LN101375,2023-09-01,100.0
LN101375,2023-10-01,100.0
LN101375,2023-11-01,100.0
LN101375,2023-12-01,100.0
LN101376,2021-10-01,98.75
LN101376,2021-11-01,98.75
LN101376,2021-12-01,98.75
LN101376,2022-01-01,98.75
LN101376,2022-02-01,98.75
LN101376,2022-03-01,89.58
LN101376,2022-04-01,98.75
LN101376,2022-05-01,98.75
LN101376,2022-06-01,98.75
LN101376,2022-07-01,98.75
LN101376,2022-08-01,98.75
LN101376,2022-09-01,98.75
LN101376,2022-10-01,98.75
LN101376,2022-11-01,98.75
LN101376,2022-12-01,98.75
LN101376,2023-01-01,98.75
LN101376,2023-02-01,98.75
LN101376,2023-03-01,93.75
LN101376,2023-04-01,98.75
LN101376,2023-05-01,98.75
LN101376,2023-06-01,98.75
LN101376,2023-07-01,98.75
LN101376,2023-08-01,98.75
LN101376,2023-09-01,98.75
LN101376,2023-10-01,98.75
LN101376,2023-11-01,98.75
LN101376,2023-12-01,98.75
LN101377,2022-09-01,100.0
LN101377,2022-10-01,100.0
LN101377,2022-11-01,100.0
LN101377,2022-12-01,100.0
LN101377,2023-01-01,100.0
LN101377,2023-02-01,100.0
LN101377,2023-03-01,100.0
LN101377,2023-04-01,100.0
LN101377,2023-05-01,100.0
LN101377,2023-06-01,100.0
LN101377,2023-07-01,100.0
LN101377,2023-08-01,100.0
LN101377,2023-09-01,100.0
LN101377,2023-10-01,100.0
LN101377,2023-11-01,100.0
LN101377,2023-12-01,100.0
LN101378,2022-12-01,98.75
LN101378,2023-01-01,98.75
LN101378,2023-02-01,98.75
LN101378,2023-03-01,98.75
LN101378,2023-04-01,93.75
LN101378,2023-05-01,98.75
LN101378,2023-06-01,98.75
LN101378,2023-07-01,98.75
LN101378,2023-08-01,98.75
LN101378,2023-09-01,98.75
LN101378,2023-10-01,98.75
LN101378,2023-11-01,98.75
LN101378,2023-12-01,98.75
LN101379,2021-12-01,100.0
LN101379,2022-01-01,100.0
LN101379,2022-02-01,100.0
LN101379,2022-03-01,100.0
LN101379,2022-04-01,65.83
LN101380,2020-05-01,98.75
LN101380,2020-06-01,98.75
LN101380,2020-07-01,98.75
LN101380,2020-08-01,98.75
LN101380,2020-09-01,98.75
LN101380,2020-10-01,98.75
LN101380,2020-11-01,98.75
LN101380,2020-12-01,32.08
LN101380,2021-01-01,94.58
LN101380,2021-02-01,98.75
LN101380,2021-03-01,98.75
LN101380,2021-04-01,98.75
LN101380,2021-05-01,98.75
LN101380,2021-06-01,98.75
LN101380,2021-07-01,98.75
LN101380,2021-08-01,98.75
LN101380,2021-09-01,98.75
LN101380,2021-10-01,98.75
LN101380,2021-11-01,98.75
LN101380,2021-12-01,98.75
LN101380,2022-01-01,98.75
LN101380,2022-02-01,98.75
LN101380,2022-03-01,98.75
LN101380,2022-04-01,98.75
LN101380,2022-05-01,98.75
LN101380,2022-06-01,98.75
LN101380,2022-07-01,98.75
LN101380,2022-08-01,98.75
LN101380,2022-09-01,98.75
LN101380,2022-10-01,98.75
LN101380,2022-11-01,98.75
LN101380,2022-12-01,98.75
LN101380,2023-01-01,98.75
LN101380,2023-02-01,98.75
LN101380,2023-03-01,97.5
LN101380,2023-04-01,97.5
LN101380,2023-05-01,97.5
LN101380,2023-06-01,97.5
LN101380,2023-07-01,97.5
LN101380,2023-08-01,92.5
LN101380,2023-09-01,97.5
LN101380,2023-10-01,97.5
LN101380,2023-11-01,97.5
LN101380,2023-12-01,97.5
LN101381,2022-12-01,100.0
LN101381,2023-01-01,100.0
LN101381,2023-02-01,100.0
LN101381,2023-03-01,100.0
LN101381,2023-04-01,100.0
LN101381,2023-05-01,100.0
LN101381,2023-06-01,100.0
LN101381,2023-07-01,95.83
LN101381,2023-08-01,100.0
LN101381,2023-09-01,100.0
LN101381,2023-10-01,100.0
LN101381,2023-11-01,100.0
LN101381,2023-12-01,100.0
LN101381,2022-10-01,35.83
LN101382,2022-09-01,95.0
LN101382,2022-10-01,100.0
LN101382,2022-11-01,100.0
LN101382,2022-12-01,100.0
LN101382,2023-01-01,100.0
LN101382,2023-02-01,100.0
LN101382,2023-03-01,100.0
LN101382,2023-04-01,100.0
LN101382,2023-05-01,100.0
LN101382,2023-06-01,100.0
LN101382,2023-07-01,100.0
LN101382,2023-08-01,100.0
LN101384,2019-10-01,98.75
LN101384,2019-11-01,98.75
LN101384,2019-12-01,98.75
LN101384,2020-01-01,98.75
LN101384,2020-02-01,98.75
LN101385,2021-03-01,100.0
LN101385,2021-04-01,100.0
LN101385,2021-05-01,100.0
LN101385,2021-06-01,100.0
LN101385,2021-07-01,100.0
LN101385,2021-08-01,100.0
LN101385,2021-09-01,100.0
LN101385,2021-10-01,100.0
LN101385,2021-11-01,100.0
LN101385,2021-12-01,100.0
LN101385,2022-01-01,100.0
LN101385,2022-02-01,100.0
LN101385,2021-01-01,35.0
LN101385,2022-04-01,100.0
LN101385,2022-05-01,100.0
LN101385,2022-06-01,100.0
LN101385,2022-07-01,100.0
LN101385,2022-08-01,100.0
LN101385,2022-09-01,100.0
LN101385,2022-10-01,100.0
LN101385,2022-11-01,100.0
LN101385,2022-12-01,100.0
LN101385,2023-01-01,100.0
LN101385,2023-02-01,100.0
LN101385,2023-03-01,100.0
LN101385,2023-04-01,100.0
LN101385,2023-05-01,100.0
LN101385,2023-06-01,100.0
LN101385,2023-07-01,100.0
LN101385,2023-08-01,100.0
LN101385,2023-09-01,100.0
LN101385,2023-10-01,100.0
LN101385,2023-11-01,100.0
LN101385,2023-12-01,100.0
LN101386,2023-10-01,100.0
LN101386,2023-11-01,95.0
LN101386,2023-12-01,100.0
LN101387,2021-08-01,100.0
LN101387,2021-09-01,100.0
LN101387,2021-10-01,100.0
LN101387,2021-11-01,95.0
LN101387,2021-12-01,95.0
LN101387,2022-01-01,100.0
LN101387,2022-02-01,100.0
LN101387,2022-03-01,100.0
LN101387,2022-04-01,100.0
LN101387,2022-05-01,100.0
LN101387,2022-06-01,100.0
LN101387,2022-07-01,60.0
LN101387,2022-08-01,100.0
LN101387,2022-09-01,100.0
LN101387,2022-10-01,100.0
LN101387,2022-11-01,100.0
LN101387,2022-12-01,100.0
LN101387,2023-01-01,100.0
LN101387,2023-02-01,100.0
LN101387,2023-03-01,100.0
LN101387,2023-04-01,100.0
LN101387,2023-05-01,100.0
LN101387,2023-06-01,100.0
LN101387,2023-07-01,100.0
LN101387,2023-08-01,100.0
LN101387,2023-09-01,100.0
LN101387,2023-10-01,100.0
LN101387,2023-11-01,100.0
LN101387,2023-12-01,100.0
LN101388,2023-11-01,98.75
LN101388,2023-12-01,98.75
LN101389,2019-01-01,100.0
LN101389,2019-02-01,100.0
LN101389,2019-03-01,100.0
LN101389,2019-04-01,100.0
LN101389,2019-05-01,100.0
LN101389,2019-06-01,100.0
LN101389,2019-07-01,100.0
LN101389,2019-08-01,100.0
LN101389,2019-09-01,100.0
LN101389,2019-10-01,100.0
LN101389,2019-11-01,100.0
LN101389,2019-12-01,100.0
LN101389,2020-01-01,100.0
LN101389,2020-02-01,100.0
LN101389,2020-03-01,100.0
LN101389,2020-04-01,100.0
LN101389,2020-05-01,100.0
LN101389,2020-06-01,100.0
LN101389,2020-07-01,100.0
LN101389,2020-08-01,55.83
LN101389,2020-09-01,100.0
LN101389,2020-10-01,100.0
LN101389,2020-11-01,100.0
LN101389,2020-12-01,100.0
LN101389,2021-01-01,100.0
LN101389,2021-02-01,100.0
LN101389,2021-03-01,100.0
LN101389,2021-04-01,100.0
LN101389,2021-05-01,100.0
LN101389,2021-06-01,100.0
LN101389,2021-07-01,100.0
LN101389,2021-08-01,100.0
LN101389,2021-09-01,100.0
LN101389,2021-10-01,29.58
LN101389,2021-11-01,100.0
LN101389,2021-12-01,100.0
LN101389,2022-01-01,100.0
LN101389,2022-02-01,100.0
LN101389,2022-03-01,60.0
LN101389,2022-04-01,100.0
LN101389,2022-05-01,100.0
LN101389,2022-06-01,100.0
LN101389,2022-07-01,95.83
LN101389,2022-08-01,100.0
LN101389,2022-09-01,100.0
LN101389,2022-10-01,100.0
LN101389,2022-11-01,100.0
LN101389,2022-12-01,100.0
LN101389,2023-01-01,100.0
LN101389,2023-02-01,100.0
LN101389,2023-03-01,100.0
LN101389,2023-04-01,100.0
LN101389,2023-05-01,100.0
LN101389,2023-06-01,100.0
LN101389,2023-07-01,100.0
LN101389,2023-08-01,100.0
LN101389,2023-09-01,100.0
LN101389,2023-10-01,100.0
LN101389,2023-11-01,100.0
LN101389,2023-12-01,100.0
LN101390,2019-03-01,97.5
LN101390,2019-04-01,97.5
LN101390,2019-05-01,97.5
LN101390,2019-06-01,92.5
LN101390,2019-07-01,97.5
LN101390,2019-08-01,97.5
LN101390,2019-09-01,97.5
LN101390,2019-10-01,97.5
LN101390,2019-11-01,97.5
LN101390,2019-12-01,97.5
LN101390,2020-01-01,97.5
LN101390,2020-02-01,97.5
LN101390,2020-03-01,97.5
LN101390,2020-04-01,97.5
LN101390,2020-05-01,57.5
LN101390,2020-06-01,97.5
LN101390,2020-07-01,97.5
LN101390,2020-08-01,97.5
LN101390,2020-09-01,97.5
LN101390,2020-10-01,97.5
LN101390,2020-11-01,97.5
LN101390,2020-12-01,97.5
LN101390,2021-01-01,97.5
LN101390,2021-02-01,97.5
LN101390,2021-03-01,97.5
LN101390,2021-04-01,97.5
LN101390,2021-05-01,97.5
LN101390,2021-06-01,97.5
LN101390,2021-07-01,97.5
LN101390,2021-08-01,97.5
LN101390,2021-09-01,97.5
LN101390,2021-10-01,97.5
LN101390,2021-11-01,93.33
LN101390,2021-12-01,97.5
LN101390,2022-01-01,97.5
LN101390,2022-02-01,97.5
LN101390,2022-03-01,97.5
LN101390,2022-04-01,97.5
LN101390,2022-05-01,97.5
LN101390,2022-06-01,93.33
LN101390,2022-07-01,97.5
LN101390,2022-08-01,97.5
LN101390,2022-09-01,97.5
LN101390,2022-10-01,97.5
LN101390,2022-11-01,97.5
LN101390,2022-12-01,97.5
LN101390,2023-01-01,97.5
LN101390,2023-02-01,97.5
LN101390,2023-03-01,97.5
LN101390,2023-04-01,97.5
LN101390,2023-05-01,97.5
LN101390,2023-06-01,97.5
LN101390,2023-07-01,97.5
LN101390,2023-08-01,97.5
LN101390,2023-09-01,97.5
LN101390,2023-10-01,97.5
LN101390,2023-11-01,97.5
LN101390,2023-12-01,97.5
LN101391,2023-02-01,53.75
LN101391,2023-03-01,100.0
LN101391,2023-04-01,100.0
LN101391,2023-05-01,100.0
LN101391,2023-06-01,100.0
LN101391,2023-07-01,100.0
LN101391,2023-08-01,100.0
LN101391,2023-09-01,100.0
LN101391,2023-10-01,100.0
LN101391,2023-11-01,100.0
LN101391,2023-12-01,100.0
LN101392,2020-11-01,100.0
LN101392,2020-12-01,100.0
LN101392,2021-01-01,100.0
LN101392,2021-02-01,100.0
LN101392,2021-03-01,100.0
LN101392,2021-04-01,100.0
LN101392,2021-05-01,100.0
LN101392,2021-06-01,100.0
LN101392,2021-07-01,100.0
LN101392,2021-08-01,100.0
LN101392,2021-09-01,60.0
LN101392,2021-10-01,100.0
LN101392,2021-11-01,100.0
LN101392,2021-12-01,100.0
LN101392,2022-01-01,100.0
LN101393,2021-09-01,100.0
LN101393,2021-10-01,100.0
LN101393,2021-11-01,100.0
LN101393,2021-12-01,100.0
LN101393,2022-01-01,100.0
LN101393,2022-02-01,100.0
LN101393,2022-03-01,100.0
LN101393,2022-04-01,100.0
LN101393,2022-05-01,100.0
LN101393,2022-06-01,100.0
LN101393,2022-07-01,100.0
LN101393,2022-08-01,100.0
LN101393,2022-09-01,100.0
LN101393,2022-10-01,100.0
LN101393,2022-11-01,95.0
LN101393,2022-12-01,100.0
LN101393,2023-01-01,100.0
LN101393,2023-02-01,100.0
LN101393,2023-03-01,100.0
LN101393,2023-04-01,60.0
LN101393,2023-05-01,100.0
LN101393,2023-06-01,100.0
LN101393,2023-07-01,100.0
LN101393,2023-08-01,100.0
LN101393,2023-09-01,100.0
LN101393,2023-10-01,38.75
LN101393,2023-11-01,60.0
LN101394,2021-03-01,97.5
LN101394,2021-04-01,97.5
LN101394,2021-05-01,97.5
LN101394,2021-06-01,97.5
LN101394,2021-07-01,97.5
LN101394,2021-08-01,93.33
LN101394,2021-09-01,97.5
LN101394,2021-10-01,97.5
LN101394,2021-11-01,97.5
LN101394,2021-12-01,97.5
LN101394,2022-01-01,97.5
LN101394,2022-02-01,97.5
LN101394,2022-03-01,97.5
LN101394,2022-04-01,97.5
LN101394,2022-05-01,97.5
LN101394,2022-06-01,97.5
LN101394,2022-07-01,97.5
LN101394,2022-08-01,97.5
LN101394,2022-09-01,97.5
LN101394,2022-10-01,97.5
LN101394,2022-11-01,97.5
LN101394,2022-12-01,97.5
LN101394,2023-01-01,97.5
LN101394,2023-02-01,57.5
LN101394,2023-03-01,97.5
LN101394,2023-04-01,97.5
LN101394,2023-05-01,97.5
LN101394,2023-06-01,97.5
LN101394,2023-07-01,97.5
LN101394,2023-08-01,97.5
LN101394,2023-09-01,97.5
LN101394,2023-10-01,97.5
LN101394,2023-11-01,97.5
LN101394,2023-12-01,97.5
LN101395,2021-02-01,100.0
LN101395,2021-03-01,95.83
LN101395,2021-04-01,100.0
LN101395,2021-05-01,100.0
LN101395,2021-06-01,100.0
LN101395,2021-07-01,100.0
LN101395,2021-08-01,100.0
LN101395,2021-09-01,100.0
LN101395,2021-10-01,100.0
LN101395,2021-11-01,100.0
LN101395,2021-12-01,100.0
LN101395,2022-01-01,100.0
LN101395,2022-02-01,100.0
LN101395,2022-03-01,100.0
LN101395,2022-04-01,100.0
LN101395,2022-05-01,100.0
LN101395,2022-06-01,100.0
LN101395,2022-07-01,100.0
LN101395,2022-08-01,100.0
LN101395,2022-09-01,100.0
LN101395,2022-10-01,100.0
LN101396,2023-11-01,60.0
LN101396,2023-12-01,100.0
LN101397,2019-06-01,100.0
LN101397,2019-07-01,100.0
LN101397,2019-08-01,100.0
LN101397,2019-09-01,100.0
LN101397,2019-10-01,100.0
LN101397,2019-11-01,100.0
LN101397,2019-12-01,100.0
LN101397,2020-01-01,100.0
LN101397,2020-02-01,100.0
LN101397,2020-03-01,100.0
LN101397,2020-04-01,100.0
LN101397,2020-05-01,95.0
LN101397,2020-06-01,100.0
LN101397,2020-07-01,100.0
LN101397,2020-08-01,100.0
LN101397,2020-09-01,100.0
LN101397,2020-10-01,100.0
LN101397,2020-11-01,100.0
LN101397,2020-12-01,100.0
LN101397,2021-01-01,100.0
LN101397,2021-02-01,100.0
LN101397,2021-03-01,100.0
LN101397,2021-04-01,100.0
LN101397,2021-05-01,100.0
LN101397,2019-04-01,40.0
LN101397,2021-07-01,100.0
LN101397,2021-08-01,100.0
LN101397,2021-09-01,100.0
LN101397,2021-10-01,95.0
LN101397,2021-11-01,100.0
LN101397,2021-12-01,100.0
LN101397,2022-01-01,100.0
LN101397,2022-02-01,100.0
LN101397,2022-03-01,100.0
LN101397,2022-04-01,100.0
LN101397,2022-05-01,100.0
LN101397,2022-06-01,100.0
LN101397,2022-07-01,100.0
LN101397,2022-08-01,100.0
LN101397,2022-09-01,95.83
LN101397,2022-10-01,100.0
LN101397,2022-11-01,100.0
LN101397,2022-12-01,100.0
LN101397,2023-01-01,100.0
LN101397,2023-02-01,95.0
LN101397,2023-03-01,100.0
LN101397,2023-04-01,37.5
LN101397,2023-05-01,100.0
LN101397,2023-06-01,100.0
LN101397,2023-07-01,100.0
LN101397,2023-08-01,100.0
LN101397,2023-09-01,100.0
LN101397,2023-10-01,100.0
LN101397,2023-11-01,100.0
LN101397,2023-12-01,100.0
LN101398,2022-12-01,100.0
LN101398,2023-01-01,95.0
LN101398,2023-02-01,100.0
LN101398,2023-03-01,100.0
LN101398,2023-04-01,100.0
LN101398,2023-05-01,100.0
LN101398,2023-06-01,100.0
LN101398,2023-07-01,100.0
LN101398,2023-08-01,37.5
LN101398,2023-09-01,100.0
LN101398,2023-10-01,100.0
LN101398,2023-11-01,100.0
LN101398,2023-12-01,100.0
LN101399,2023-08-01,100.0
LN101399,2023-09-01,100.0
LN101399,2023-10-01,100.0
LN101399,2023-11-01,100.0
LN101399,2023-12-01,100.0
LN101400,2022-05-01,100.0
LN101400,2022-06-01,100.0
LN101400,2022-07-01,100.0
LN101400,2022-08-01,100.0
